,text,target
8067,bore amp read seem is ,0
8068,cancel flightl best go never told jetblu fixthi ,0
8069,appar had made lose too quick ,0
8070,love greet was eastern ,2
8071,tri charg paid nevertoldus ,0
8072,pleas get start offer good florida upstat ,0
8073,cancel flightl send then not tell is allow ,0
8074,am here is ,0
8075,best ever see want get blue amp deliv ,4
8076,is gettin fanci lieflat nice saxonandparol bloodymari ,4
8077,not make great first first still not assign seat ,0
8078,is delay am connect is possibl switch so make ,0
8079,cancel flightl not tell flyunit ,0
8080,were confirm sent find cancel flightl ago never sent ,0
8081,have been good know cancel flightl leav ,0
8082,rather tri resolv onli offer were pay write ,0
8083,be serv give lostrevenu ,0
8084,use guy never ever use again ,0
8085,tell write re upset leav get cancel flightl ,0
8086,are lucki ,4
8087,mayb stop tell wrong ,0
8088,was so bad updat onc use next not be fli is almost sham ,0
8089,ruin left have thought cancel tell ,0
8090,better find get puerto charg origin paid ,0
8091,hold want confirm be taken ,0
8092,zkatcher doe look talk ,0
8093,notifi cancel nottru ,0
8094,is process do send full flysouthwest ,0
8095,do guy are awesom ,4
8096,re leav seattl right now ,4
8097,definit ,4
8098,paid confirm now cost onli airport ,0
8099,okay awesom ,4
8100,worst book oct never inform cancel instruct mail written ,0
8101,did not have more was more infuri previous treat possibl work jetblu ,0
8102,was so excit fli there ionlyflyblu ,4
8103,ta be fun yeniettelswood andrewbiga codyclev ,4
8104,just sad yea is awesom ,4
8105,hung befor get name took keep next was not abl track ,0
8106,free make not work statici ,0
8107,have been was transfer ask not be was wors ever had ,0
8108,readi go disneyworld ,4
8109,is possibl onli contact is mail physic realli ,0
8110,volunt teach english spanish poor have improv better ,2
8111,is move said arriv now say ,0
8112,save ,4
8113,go back aruba flew ,2
8114,love have great fli ,4
8115,make not allow do say get right less now true see am peter ,0
8116,go dalla see grand miss so much is there ,2
8117,fals let do extra not upgrad mint poor ,0
8118,tri not help realli dissatisfi book whole ,0
8119,yes about spare fyi are amaz keep good ,4
8120,mint was told no use turn use trueblu ,0
8121,are go get wifi ,2
8122,oh yeah great down mexico wonder ,4
8123,get book are have ,2
8124,short so sad previous ,0
8125,just ,2
8126,sfo even paid non now has unschedul ,0
8127,cancel flightl due cold nj am do cancel ,2
8128,was not servic receiv not work accept next ,0
8129,altitud skywest skyw daili ,2
8130,good ,4
8131,battl appeas wall ,0
8132,unveil new ,2
8133,th ,2
8134,haha ,4
8135,get free vega ,2
8136,fli mi then iceland check ,2
8137,know have lot want know realli enjoy be jetba ,4
8138,was incred rude actual pretti disgust jetblu now ,0
8139,so much was not sure know is oz excit fli ,4
8140,is standard call cri ,0
8141,final start come is not accept let ,0
8142,found ask land almost ,0
8143,sexi got there left ,4
8144,have not come land ago ,0
8145,stbernard take read find info felt insist show previous ,4
8146,check was unawar suck have guid was unfriend ,0
8147,just ask was incred help ,4
8148,sit still wan charg nah good ,0
8149,tell fli direct ,2
8150,orlando intern is rude disrespect never want deal ever ,0
8151,closepwc just tweet ,4
8152,do huge ,2
8153,are ,2
8154,was simpli minor mechan say ,0
8155,tweet get ,0
8156,had overheard realli knew was go said ,0
8157,was won over ,4
8158,happen bos san is onboard was evas had return bos first ,0
8159,not be cancel flight veri cold ,2
8160,thank ,4
8161,say is now owe ,0
8162,pay orlando told land lie ,0
8163,amaz awesom tonight help correct so love ,4
8164,th annual vineyard african american deserv great mv ,4
8165,is yr have mobil ,2
8166,told almost ,0
8167,lga is get old th signific ,0
8168,just submit gripeo not good handl ,0
8169,love re ,4
8170,there larg are fed are there ,2
8171,sure ,2
8172,googl not internet ,2
8173,was believ just got delay ,0
8174,chang sister ,2
8175,perfect learn swift program ,0
8176,lufthansa digit ,2
8177,best ,4
8178,go anywher goe ,4
8179,anywher ,2
8180,guy answer wow care love ,4
8181,appreci prompt ,4
8182,put click tell put ,0
8183,doe not best ,0
8184,dc help local get readi return flyitforward ,2
8185,good ,4
8186,realli is nice just get take common is genius ,4
8187,current new robot remind heavili pattonoswalt henc say ,2
8188,third less late not go ,0
8189,have mani want know bring oz ,2
8190,is have feel ,0
8191,is buffalo so late ,0
8192,anywher away snow warmth ,2
8193,big ,0
8194,good look fli orlando ,2
8195,tell like pick get first ,4
8196,wish ,2
8197,wait chicago has not aircraft left yet ,0
8198,do not think ll be test own again ,0
8199,now delay not give pick tweet delta ,0
8200,is full ,0
8201,is ask need own get tb is true ,2
8202,walk carousel sit still still not updat ,0
8203,not work ,0
8204,absolut tell like ,2
8205,tri consider no ,0
8206,flt wait bag carousel not updat ,0
8207,im good big pick come western ,2
8208,had fight get got skytrax jetblu ,0
8209,lose airway ,2
8210,did not have ask want do have tea not coffe unit amp think ,0
8211,ur wed bwi pm realli need be better schedul are almost alway delay ,0
8212,ll guy rock ,4
8213,actual gave generic is terribl ,0
8214,am jfk ,2
8215,big say are not leav ,0
8216,sch love find earlier possibl ,2
8217,actual respond travel too much tell is not basic ,0
8218,sxm got delay shoddi earliest tri hep ,0
8219,did not report updat do not know reach super long main ,0
8220,not say am now sincer miss bestairlin ,4
8221,still saw chicago tri get see littl ,0
8222,updat stafford ,2
8223,go itali visit see left pass ,2
8224,go australia enjoy alway been ,2
8225,is possibl upgrad mint alreadi book ,2
8226,left report was thx ,2
8227,onli be there ,2
8228,ok jfk then ath ,4
8229,ath do coordin other ,2
8230,so do put ur ,0
8231,want be help save jfk park is ,0
8232,true are bit pricey look further love ,4
8233,am head jfk now just alon deal lost amp damag jfk ,0
8234,now have grind told need bring back right now not close ,0
8235,do sell open have sick relat have travel notic sad true ,2
8236,san fort last had fantast so like go back ,4
8237,say is highest doe not extend is total nut ,0
8238,allow ,2
8239,flyingitforward just small make huge ,4
8240,happi have entrust return damag best have ,0
8241,go portsmouth nh take take boston ,2
8242,is worst have postpon not accommod ,0
8243,get somewher warm find good do flyitforward ,4
8244,confirm again yr is awesom amp help less snow ,4
8245,friend do not help drive hope mr take ,0
8246,great ,4
8247,go las is gorgeous go there guy is gorgeous so much do there ,4
8248,go iraiq find good offer resum isi find marieharf ,2
8249,flyingitforward port au help go still do there ,2
8250,just dmed so much address so quick ,4
8251,done also look open vega ,4
8252,say have ,2
8253,onli wish was as expedi just got extend ,0
8254,onli upgrad not just switch around call ,0
8255,dm ,2
8256,ask enter valid is save has work ,0
8257,is trueblu broken ,2
8258,em window ,2
8259,high short ,2
8260,do have mint san ,2
8261,not chang true blue not get ,0
8262,want chang differ ,2
8263,aw ,4
8264,not pay xd ,2
8265,best earli set go ,4
8266,is true there new new ,2
8267,ve been instead has now lost add injuri ,0
8268,set fli not bad first giant even brought ,4
8269,tri add account do not see plz ,0
8270,new are laptop larg real nice is appreci god tini middl ,4
8271,cheat sorri never do again has given worst honeymoon ever ,0
8272,feel nice ve got go here let just swap make better ,2
8273,yes hurt walk dream ,2
8274,incident sheila rais awesom ,4
8275,spread itali live serv usnavi ,2
8276,delet wonder swoop help faith restor are good ,4
8277,lufthansa ,2
8278,scratch look ignor ,0
8279,thought same sent ,2
8280,go lga poor ,0
8281,fyi android is set not be applic nexus fix not tablet ,0
8282,want continu need do better perhap is ,0
8283,insensit are threaten unsolicit uneduc are inappropri reckless amp danger ,0
8284,fb tell have wait wait ,2
8285,see signific short ,2
8286,offer direct daytonabeach florida start next februari ,2
8287,open make right ,2
8288,check look did did ,2
8289,did ,0
8290,battl appeas wall waterburi republican american ,2
8291,ord ,2
8292,move quick alreadi done ,4
8293,do follow ,2
8294,nope be found ,0
8295,need had now have min first ,0
8296,not make find yet is here ,0
8297,nope current sit ,2
8298,are angel serious is truli fantast ,4
8299,extra close give ,0
8300,also huge ,4
8301,friend engag person handl well took was do ,4
8302,so do not know ,2
8303,love respond link supervisor up refus give hid ,0
8304,so dre seatac rais stat gave amaz made feel valu ,4
8305,respond not respond direct ,0
8306,ceo ardent wall ,2
8307,magic has never steer wrong ,4
8308,wan help reimburs caus lose ,0
8309,guy know are veri sensit fli good ,0
8310,glad consult not treat ,0
8311,respond posit ignor just ask nola musician ,0
8312,re buy ,2
8313,do ,4
8314,th new ,4
8315,was not made ask did not bring ,0
8316,last bought fl just fun went down nothappi ,0
8317,re welcom ,4
8318,are ever look ,2
8319,is greatest ever jetbluememb ,4
8320,free is best happen slice ,4
8321,onli middl sfo gt not fun keep get much rather have work ,0
8322,disappoint were not allow bring approv empti not cool ,0
8323,susan ,4
8324,handl xjare social good are run friend ,4
8325,mayb have supervisor find intern has not move yet pick ,0
8326,third not work ,0
8327,wonder ,4
8328,is person contact have know ,0
8329,not ,0
8330,just thought ,2
8331,book dc start difficult end well guy big here ,4
8332,get depend vibe fair enough ,2
8333,seattl udub here come roe ,4
8334,cayman know was there now ,4
8335,had great orlando hartford few ago was great get arriv earli ,4
8336,increas cuba ,2
8337,guy continu impress help profession ,4
8338,love free ,4
8339,are miss left late are allow be late still charg hrs ,0
8340,get more leg ,2
8341,nd fli armrest doe not work agian main ,0
8342,not said last ,0
8343,cinnabon team serv ,0
8344,flyfi ,4
8345,guy rememb now delay turn feel hotter ,0
8346,anniversari new ,2
8347,spoken rep onc allow check be talk ,0
8348,stood drop ,0
8349,repli ll forward hope ,4
8350,great alway thank great ,4
8351,got sched say had just arriv late then dpt ,0
8352,was not allow drop was run min late turn left late ,0
8353,re kill now got smitten trueblu ,4
8354,left fll call left have back ,0
8355,impress offici trueblu get social ,4
8356,listen doe not mean do not appreci ,4
8357,taken other then total half ,0
8358,incred is magic ,4
8359,see goe ,4
8360,social take likeagirl learn smm ,2
8361,want see be chang ,2
8362,stood last give second just boy tweet ask fli ,0
8363,wait then got disconnect ,0
8364,huge flew dca have ,4
8365,is not make am still charg use ,0
8366,plan btw excel ,4
8367,yes doe great ,4
8368,free make happi ,4
8369,have compound not make ,0
8370,just head no longer ,0
8371,think ll need ,2
8372,philpet tweet back is legal tweet fli front sudden ,0
8373,gorgeous hope back am is just pleasant ,4
8374,say have do not work do not get paid has ,0
8375,here are ,0
8376,okay actual tea kinda anyway ,4
8377,well got up am so sit els rather be not ,0
8378,am guess have call ,0
8379,not schedul ,0
8380,still has not board am gon get work ,0
8381,is jfk even more doe not work wait ,0
8382,chang alreadi print ,2
8383,alway ,4
8384,is love ,4
8385,amex nassau ,2
8386,drop new produc ,2
8387,end american ,2
8388,th dalla ,2
8389,battl appeas wall ,2
8390,final take fll sju ,4
8391,anywher warm ,2
8392,got career never thought was possibl worth italian rob ,0
8393,fli am bostonlogan take ocean sleep ,2
8394,not mention paid extra just fli jetblu think was most reliabl ,0
8395,even went were said differ ,0
8396,kept say was due weather were go direct boston even ,0
8397,said differ was late onli got take ,0
8398,disappoint back was cancel flightl rebook next delay too ,0
8399,great fli were fantast ,4
8400,anniversari new liveri digit ,2
8401,are great not wait travel again soon ,4
8402,yes announc take re thank ,4
8403,also prompt realli impress re not just brush much appreci ,4
8404,book orbitz is correct middl ,2
8405,been angri tweet appar read bitch ,4
8406,was jfk right now ,2
8407,pretti nice are automat given also wish were sleep ,2
8408,valentinesday was so clever be amaz ,4
8409,claim did was not happi was treat ,0
8410,rip then was yell geraldin worst ,0
8411,head back big kept full whole ,0
8412,make suck becaus now ll be stuck late ,0
8413,quick ,4
8414,new seek right pleas wall daili ,2
8415,fll ,2
8416,know like spirit have em contact ,2
8417,do not know defin ,2
8418,said origin got ice creat short took ,0
8419,big gt long made better ,4
8420,suppos land now am still not board ,0
8421,first use ,4
8422,hope was not hack els was not get ,0
8423,have hang tampa forev realli been awesom ,4
8424,new seek right pleas wall alaska ,2
8425,honest glad did not cancel just be drive am now ,0
8426,just deliv have been stolen first look spice ,0
8427,disappoint was cancel flight most was excit listen fli ,0
8428,ic did said was delici ,4
8429,still not take greet gum amp ,0
8430,awesom quick guy rock ,4
8431,just remind be fli fll chillycvz thankgood friend ,4
